,review_date,review_rating,review_text,verified_purchase,review_time,review_textlength,helpful_review
628,1/27/2019,4,I used this lotion when I got out of the bath. It felt really luxurious and smelt delicious too. I love the fact it has little.drops of Vaseline jelly in it. The bottle is a good size too and will last for ages. Highly recommend it! [This review was collected as part of a promotion.],False,2019-01-27 03:37:00,284,0
629,1/27/2019,5,"Great product, very well packaged and great price.",True,2019-01-27 06:50:00,50,0
630,1/27/2019,5,Excellent value bulk buying saves money in the long run,True,2019-01-27 14:38:00,55,2
631,1/27/2019,5,Ok,True,2019-01-27 21:28:00,2,4
632,1/27/2019,5,"If you like this deodorant and can afford to bulk buy, this is the obvious choice. So far Ive had it for 4 months and still have half a pack left.",True,2019-01-27 07:25:00,147,5
633,1/27/2019,5,"Arrived ok, good item thanks.",True,2019-01-27 16:43:00,29,2
634,1/27/2019,5,"Good quality conditioner - not watered down, leaves clothes soft and smelling nice. Bulk buy delivered to your door - simples. I bought a funnel so that I could decant into a small conditioner bottle. This is then easier to use than the full 5L bottle when pouring into the conditioner section in the washer.",True,2019-01-27 12:57:00,308,2
635,1/27/2019,5,great product,True,2019-01-27 14:49:00,13,2
636,1/27/2019,5,"Arrived ok, good item thanks.",True,2019-01-27 16:36:00,29,1
637,1/27/2019,5,"Good quality conditioner - not watered down, leaves clothes soft and smelling nice. Bulk buy delivered to your door - simples. I bought a funnel so that I could decant into a small conditioner bottle. This is then easier to use than the full 5L bottle when pouring into the conditioner section in the washer.",True,2019-01-27 02:19:00,308,2
638,1/27/2019,5,great product,True,2019-01-27 19:35:00,13,0
639,1/27/2019,5,Excellent value bulk buying saves money in the long run,True,2019-01-27 17:51:00,55,1
640,1/27/2019,5,"Great product, very well packaged and great price.",True,2019-01-27 19:21:00,50,2
641,1/27/2019,5,Excellent value bulk buying saves money in the long run,True,2019-01-27 06:41:00,55,2
642,1/27/2019,5,"Great product, very well packaged and great price.",True,2019-01-27 02:58:00,50,1
643,1/27/2019,5,Excellent value bulk buying saves money in the long run,True,2019-01-27 03:05:00,55,0
644,1/27/2019,5,"Great product, very well packaged and great price.",True,2019-01-27 10:21:00,50,3
645,1/27/2019,5,Excellent value bulk buying saves money in the long run,True,2019-01-27 20:00:00,55,1
646,1/27/2019,5,"Great product, very well packaged and great price.",True,2019-01-27 01:42:00,50,4
647,1/27/2019,5,Ok,True,2019-01-27 17:34:00,2,2
648,1/27/2019,5,Great thank you came 2 days later! Smells lovely,True,2019-01-27 23:27:00,48,5
649,1/27/2019,5,Great thank you came 2 days later! Smells lovely,True,2019-01-27 16:48:00,48,1
650,1/27/2019,5,Great thank you came 2 days later! Smells lovely,True,2019-01-27 09:33:00,48,0
651,1/27/2019,4,Ok,True,2019-01-27 04:30:00,2,5
652,1/28/2019,5,I have used mosturier in the past where it caused breakouts but with this moisturiser it does its job. It hydrates my dry skin and there were no breakouts. I highly doubt I'll ever switch to another product again.,False,2019-01-28 13:37:00,213,3
653,1/28/2019,5,"I liked this product, it makes skin so soft and skin smells fresh. It is not greasy and absorbs very quickly, making your skin very soft and comfortable. First i thought it smells a little bit strong, but then i thought no it is ok. [This review was collected as part of a promotion.]",False,2019-01-28 04:06:00,284,3
654,1/28/2019,5,This is one product that I think every household should have in their cabinet. I have patchy skin and this soothes all of them leaving my skin refreshed and non-greasy. I even use it on my face. And it also last forever!!! [This review was collected as part of a promotion.],False,2019-01-28 10:17:00,274,0
655,1/28/2019,5,"I suffer from really dry skin in the winter months and despite putting on layers and layers of my usual moisturizer, I only needed one layer within this lotion to keep me moisturized the whole day. It's texture is not very thick which worried me at first but don't let that fool you as it's ingredients work a treat in keeping moisture locked in. Lovely smell too! [This review was collected as part of a promotion.]",False,2019-01-28 22:25:00,416,0
656,1/28/2019,5,This time of year my skin tends to become dry and itchy. Within just a few days of using Vaseline Intensive Care aloe soothe my skin feels so much better. It has a really light finish that easily absorbs into your skin without leaving a sticky feeling. It also smells really pleasant but subtle and is non greasy. It definitely delivers what it claims in terms of calming and healing dry skin. I would highly recommend [This review was collected as part of a promotion.],False,2019-01-28 01:25:00,470,0
657,1/28/2019,4,"I struggle with finding a moisturiser which lasts all day without me getting mid way through the day and feeling my legs are itchy and dry. I've always been willing to pay a fair bit if I find the right product. This one ticks the box as it's not expensive and is a really great cream, I don't feel the need to reapply. Great find for a moisturers, I will be buying again. [This review was collected as part of a promotion.]",False,2019-01-28 16:43:00,424,0
658,1/28/2019,4,"I tried this lotion and firstly couldn't get enough of the smell. It smells so clean and fresh. It's quite a light formula, and absorbs easily. It's lightweight, but moisturisers well. You can get dressed straight away. It would be great on holiday, as it's so light. [This review was collected as part of a promotion.]",False,2019-01-28 00:36:00,319,0
659,1/28/2019,5,So prior to receiving this I had pretty rough elbows in particular and my skin feels dry. As a busy mum of two I admit I sometimes neglect myself.. some of you may empathise! But this product trial gave me the perfect opportunity to reconnect with myself and have a bit of \u201Cme time\u201D. So for 3 days after my baths / shower I smothered myself with this. I must admit the first time I put this on I wasn't sure about the smell. It's not offensive it's like a cucumber smell (although it's aloe) but I tend to smell of perfumes all the time.. however by day 3 I actually liked the smell. Application: it went on nicely not too thick and soaked in pretty quickly it didn't feel sticky. I always have my morning wash by 07:30 but even in the evening before bedtime my skin is feeling noticibly softer and my rough elbows gone. Verdict: thumbs up. Yes I will be continuing to use this thank you for a fab product trial and for introducing me to Vaseline Aloe! [This review was collected as part of a promotion.],False,2019-01-28 07:09:00,1014,3
660,2/26/2019,5,"Fast delivery, great product.",True,2019-02-26 05:00:00,29,4
661,1/28/2019,5,Reliable product even at cooler wahses ans love the fragrance!,True,2019-01-28 19:09:00,62,0
662,1/28/2019,5,"Value for money. Nice smell, my daughter loves it. I can recommend.",True,2019-01-28 04:52:00,67,0
663,1/28/2019,5,"Value for money. Nice smell, my daughter loves it. I can recommend.",True,2019-01-28 04:22:00,67,3
664,1/28/2019,5,Reliable product even at cooler wahses ans love the fragrance!,True,2019-01-28 03:12:00,62,1
665,1/28/2019,5,Reliable product even at cooler wahses ans love the fragrance!,True,2019-01-28 04:06:00,62,0
666,1/28/2019,5,Reliable product even at cooler wahses ans love the fragrance!,True,2019-01-28 07:01:00,62,4
667,1/28/2019,5,Nice  i will prefer to buy again,True,2019-01-28 16:05:00,32,1
668,1/28/2019,2,Girlfriend wasnt too pleased but still said are ok,True,2019-01-28 00:16:00,51,1
669,1/28/2019,5,Great product,False,2019-01-28 02:47:00,13,2
670,1/28/2019,5,"Scrumptious, authentic Pot Noodle flavour.",True,2019-01-28 21:56:00,42,0
671,1/28/2019,5,Reliable product even at cooler wahses ans love the fragrance!,True,2019-01-28 07:20:00,62,4
672,1/28/2019,5,"Scrumptious, authentic Pot Noodle flavour.",True,2019-01-28 15:43:00,42,2
673,1/28/2019,5,Great for hair that is straightened,True,2019-01-28 05:39:00,35,0
674,2/1/2019,5,and it was on offer half price so most pleased! also like the compact bottle size,False,2019-02-01 09:44:00,81,4
675,2/1/2019,5,Lovely ice cream.,False,2019-02-01 05:42:00,17,0
676,2/1/2019,4,"Love marmite, but feel like waste a lot in this squeezy format",False,2019-02-01 07:05:00,62,0
